,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
150,2013-05-31,53977.39039463671,44764.32259405282,83861.59175674245,53977.39039463671,53977.39039463671,9812.346261402163,9812.346261402163,9812.346261402163,9451.771069129867,9451.771069129867,9451.771069129867,360.5751922722928,360.5751922722928,360.5751922722928,0.0,0.0,0.0,63789.73665603888
151,2013-06-01,54017.829058331285,40780.91981650172,79403.64746660556,54017.829058331285,54017.829058331285,5570.996732317351,5570.996732317351,5570.996732317351,4941.860808947617,4941.860808947617,4941.860808947617,629.1359233697356,629.1359233697356,629.1359233697356,0.0,0.0,0.0,59588.82579064864
152,2013-06-02,54058.267722025856,-21296.168041482964,17961.584208593777,54058.267722025856,54058.267722025856,-55869.095319057444,-55869.095319057444,-55869.095319057444,-56778.99994917608,-56778.99994917608,-56778.99994917608,909.9046301186413,909.9046301186413,909.9046301186413,0.0,0.0,0.0,-1810.827597031588
153,2013-06-03,54098.70638572043,53255.278771479105,94589.0291137514,54098.70638572043,54098.70638572043,20228.842463184534,20228.842463184534,20228.842463184534,19033.197641930812,19033.197641930812,19033.197641930812,1195.644821253726,1195.644821253726,1195.644821253726,0.0,0.0,0.0,74327.54884890496
154,2013-06-04,54139.145049415005,47410.97315744995,87718.27143846038,54139.145049415005,54139.145049415005,12854.93247228147,12854.93247228147,12854.93247228147,11375.907772651888,11375.907772651888,11375.907772651888,1479.024699629584,1479.024699629584,1479.024699629584,0.0,0.0,0.0,66994.07752169648
155,2013-06-05,54179.58371310957,44806.29610013581,83452.301498439,54179.58371310957,54179.58371310957,9456.659699689397,9456.659699689397,9456.659699689397,7703.851358818419,7703.851358818419,7703.851358818419,1752.8083408709772,1752.8083408709772,1752.8083408709772,0.0,0.0,0.0,63636.24341279897
156,2013-06-06,54220.02237680414,40603.80332433143,80881.20566129914,54220.02237680414,54220.02237680414,6282.45345689353,6282.45345689353,6282.45345689353,4272.411297612754,4272.411297612754,4272.411297612754,2010.042159280774,2010.042159280774,2010.042159280774,0.0,0.0,0.0,60502.47583369767
157,2013-06-07,54260.46104049871,45043.2065326602,86358.59456902176,54260.46104049871,54260.46104049871,11696.002714204413,11696.002714204413,11696.002714204413,9451.771069227809,9451.771069227809,9451.771069227809,2244.231644976606,2244.231644976606,2244.231644976606,0.0,0.0,0.0,65956.46375470312
158,2013-06-08,54300.89970419328,42581.47383252748,82329.00435230957,54300.89970419328,54300.89970419328,7391.364488014315,7391.364488014315,7391.364488014315,4941.860809102003,4941.860809102003,4941.860809102003,2449.503678912312,2449.503678912312,2449.503678912312,0.0,0.0,0.0,61692.2641922076
159,2013-06-09,54341.33836788785,-18128.36416682524,20941.801203302282,54341.33836788785,54341.33836788785,-54158.24976434465,-54158.24976434465,-54158.24976434465,-56778.999949156736,-56778.999949156736,-56778.999949156736,2620.7501848120887,2620.7501848120887,2620.7501848120887,0.0,0.0,0.0,183.08860354320495
160,2013-06-10,54381.777031582424,54936.801062516555,96307.19480009371,54381.777031582424,54381.777031582424,21786.947086896893,21786.947086896893,21786.947086896893,19033.19764195653,19033.19764195653,19033.19764195653,2753.749444940364,2753.749444940364,2753.749444940364,0.0,0.0,0.0,76168.72411847932
161,2013-06-11,54422.215695276995,47929.831281901075,87643.09551589309,54422.215695276995,54422.215695276995,14221.169845520473,14221.169845520473,14221.169845520473,11375.907772669156,11375.907772669156,11375.907772669156,2845.2620728513143,2845.2620728513143,2845.2620728513143,0.0,0.0,0.0,68643.38554079746
162,2013-06-12,54462.654358971566,44279.78197088334,84554.16516537935,54462.654358971566,54462.654358971566,10596.950739581593,10596.950739581593,10596.950739581593,7703.851358817699,7703.851358817699,7703.851358817699,2893.0993807638956,2893.0993807638956,2893.0993807638956,0.0,0.0,0.0,65059.60509855316
163,2013-06-13,54503.09302266614,43204.7028120369,81460.70300202862,54503.09302266614,54503.09302266614,7168.57397732394,7168.57397732394,7168.57397732394,4272.411297473676,4272.411297473676,4272.411297473676,2896.1626798502643,2896.1626798502643,2896.1626798502643,0.0,0.0,0.0,61671.66699999008
164,2013-06-14,54543.53168636071,48254.25773335339,86559.88452324498,54543.53168636071,54543.53168636071,12306.223954048724,12306.223954048724,12306.223954048724,9451.771069076764,9451.771069076764,9451.771069076764,2854.452884971961,2854.452884971961,2854.452884971961,0.0,0.0,0.0,66849.75564040944
165,2013-06-15,54583.97035005528,42679.479762319075,81256.98519754127,54583.97035005528,54583.97035005528,7710.911445805989,7710.911445805989,7710.911445805989,4941.860809008451,4941.860809008451,4941.860809008451,2769.050636797538,2769.050636797538,2769.050636797538,0.0,0.0,0.0,62294.88179586127
166,2013-06-16,54624.40901374985,-18998.462010605766,19178.980200659054,54624.40901374985,54624.40901374985,-54136.93196965337,-54136.93196965337,-54136.93196965337,-56778.99994917047,-56778.99994917047,-56778.99994917047,2642.0679795171063,2642.0679795171063,2642.0679795171063,0.0,0.0,0.0,487.4770440964785
167,2013-06-17,54664.84767744442,56482.97464455808,95837.38894185072,54664.84767744442,54664.84767744442,21509.771059664272,21509.771059664272,21509.771059664272,19033.197641982242,19033.197641982242,19033.197641982242,2476.57341768203,2476.57341768203,2476.57341768203,0.0,0.0,0.0,76174.61873710869
168,2013-06-18,54705.28634113899,49660.94770638366,89422.96294242152,54705.28634113899,54705.28634113899,13652.400671546075,13652.400671546075,13652.400671546075,11375.907772701752,11375.907772701752,11375.907772701752,2276.492898844323,2276.492898844323,2276.492898844323,0.0,0.0,0.0,68357.68701268507
169,2013-06-19,54745.72500483356,45563.64549040997,85793.33183305548,54745.72500483356,54745.72500483356,9750.34126789088,9750.34126789088,9750.34126789088,7703.85135877012,7703.85135877012,7703.85135877012,2046.4899091207606,2046.4899091207606,2046.4899091207606,0.0,0.0,0.0,64496.06627272444
170,2013-06-20,54786.16366852813,40513.07088823817,79121.60027156118,54786.16366852813,54786.16366852813,6064.239706464348,6064.239706464348,6064.239706464348,4272.4112973812325,4272.4112973812325,4272.4112973812325,1791.828409083116,1791.828409083116,1791.828409083116,0.0,0.0,0.0,60850.40337499247
171,2013-06-21,54826.602332222705,46070.27842103101,85296.50934331601,54826.602332222705,54826.602332222705,10969.993831746282,10969.993831746282,10969.993831746282,9451.771069167573,9451.771069167573,9451.771069167573,1518.222762578707,1518.222762578707,1518.222762578707,0.0,0.0,0.0,65796.59616396899
172,2013-06-22,54867.040995917276,41383.19026142467,82322.1245836059,54867.040995917276,54867.040995917276,6173.539919424728,6173.539919424728,6173.539919424728,4941.860809086548,4941.860809086548,4941.860809086548,1231.67911033818,1231.67911033818,1231.67911033818,0.0,0.0,0.0,61040.580915342005
173,2013-06-23,54907.47965961184,-22205.912900551404,18292.114295763855,54907.47965961184,54907.47965961184,-55840.667143077764,-55840.667143077764,-55840.667143077764,-56778.99994916922,-56778.99994916922,-56778.99994916922,938.3328060914565,938.3328060914565,938.3328060914565,0.0,0.0,0.0,-933.1874834659247
174,2013-06-24,54947.91832330642,54420.4624042679,93207.78452258569,54947.91832330642,54947.91832330642,19677.484204117754,19677.484204117754,19677.484204117754,19033.19764195449,19033.19764195449,19033.19764195449,644.2865621632636,644.2865621632636,644.2865621632636,0.0,0.0,0.0,74625.40252742417
175,2013-06-25,54988.35698700099,47318.40893034603,85753.00758159827,54988.35698700099,54988.35698700099,11731.361617626686,11731.361617626686,11731.361617626686,11375.907772719022,11375.907772719022,11375.907772719022,355.4538449076638,355.4538449076638,355.4538449076638,0.0,0.0,0.0,66719.71860462768
176,2013-06-26,55028.79565069556,42075.874176738995,81127.03086480015,55028.79565069556,55028.79565069556,7781.2631815469485,7781.2631815469485,7781.2631815469485,7703.851358856798,7703.851358856798,7703.851358856798,77.41182269015094,77.41182269015094,77.41182269015094,0.0,0.0,0.0,62810.05883224251
177,2013-06-27,55069.23431439013,38845.886560470135,76800.82987604855,55069.23431439013,55069.23431439013,4087.6791066436526,4087.6791066436526,4087.6791066436526,4272.411297572023,4272.411297572023,4272.411297572023,-184.73219092836942,-184.73219092836942,-184.73219092836942,0.0,0.0,0.0,59156.91342103378
178,2013-06-28,55109.672978084694,45248.54197621304,82981.04076750182,55109.672978084694,55109.672978084694,9025.313742679064,9025.313742679064,9025.313742679064,9451.771069137452,9451.771069137452,9451.771069137452,-426.4573264583872,-426.4573264583872,-426.4573264583872,0.0,0.0,0.0,64134.98672076376
179,2013-06-29,55150.11164177927,38561.93541121882,76504.29716181863,55150.11164177927,55150.11164177927,4297.934936167572,4297.934936167572,4297.934936167572,4941.860809164648,4941.860809164648,4941.860809164648,-643.9258729970761,-643.9258729970761,-643.9258729970761,0.0,0.0,0.0,59448.04657794684
180,2013-06-30,55190.550305473844,-22568.92459825544,19607.505042893987,55190.550305473844,55190.550305473844,-57613.05780196594,-57613.05780196594,-57613.05780196594,-56778.99994916643,-56778.99994916643,-56778.99994916643,-834.0578527995078,-834.0578527995078,-834.0578527995078,0.0,0.0,0.0,-2422.507496492093
181,2013-07-01,55227.73003399573,54143.91848079401,93257.16820813972,55227.73003399573,55227.73003399573,18038.61575255983,18038.61575255983,18038.61575255983,19033.19764193372,19033.19764193372,19033.19764193372,-994.5818893738896,-994.5818893738896,-994.5818893738896,0.0,0.0,0.0,73266.34578655555
182,2013-07-02,55264.90976251761,45815.88904296849,84973.02252668493,55264.90976251761,55264.90976251761,10251.846236251016,10251.846236251016,10251.846236251016,11375.90777263598,11375.90777263598,11375.90777263598,-1124.0615363849602,-1124.0615363849602,-1124.0615363849602,0.0,0.0,0.0,65516.755998768625
183,2013-07-03,55302.08949103949,43754.85671716783,79145.40288521725,55302.08949103949,55302.08949103949,6481.954377750106,6481.954377750106,6481.954377750106,7703.851358674962,7703.851358674962,7703.851358674962,-1221.8969809248567,-1221.8969809248567,-1221.8969809248567,0.0,0.0,0.0,61784.043868789595
184,2013-07-04,55339.26921956138,38176.60652991732,77973.22013753312,55339.26921956138,55339.26921956138,2984.108526343566,2984.108526343566,2984.108526343566,4272.411297432943,4272.411297432943,4272.411297432943,-1288.3027710893764,-1288.3027710893764,-1288.3027710893764,0.0,0.0,0.0,58323.377745904945
185,2013-07-05,55376.448948083256,44192.25060288593,83030.56831380133,55376.448948083256,55376.448948083256,8127.508147130388,8127.508147130388,8127.508147130388,9451.771069114471,9451.771069114471,9451.771069114471,-1324.2629219840828,-1324.2629219840828,-1324.2629219840828,0.0,0.0,0.0,63503.95709521364
186,2013-07-06,55413.628676605134,38970.75396668615,78197.10547744602,55413.628676605134,55413.628676605134,3610.3954036165924,3610.3954036165924,3610.3954036165924,4941.860809147378,4941.860809147378,4941.860809147378,-1331.465405530786,-1331.465405530786,-1331.465405530786,0.0,0.0,0.0,59024.02408022173
187,2013-07-07,55450.80840512702,-20317.172165811826,16882.52863058789,55450.80840512702,55450.80840512702,-58091.21855778109,-58091.21855778109,-58091.21855778109,-56778.99994914707,-56778.99994914707,-56778.99994914707,-1312.2186086340178,-1312.2186086340178,-1312.2186086340178,0.0,0.0,0.0,-2640.410152654069
188,2013-07-08,55487.988133648905,54517.21309180751,92533.06634422918,55487.988133648905,55487.988133648905,17763.844807315872,17763.844807315872,17763.844807315872,19033.19764200592,19033.19764200592,19033.19764200592,-1269.3528346900466,-1269.3528346900466,-1269.3528346900466,0.0,0.0,0.0,73251.83294096478
189,2013-07-09,55525.16786217078,45395.899922418954,85293.16493856985,55525.16786217078,55525.16786217078,10169.79746130393,10169.79746130393,10169.79746130393,11375.907772683911,11375.907772683911,11375.907772683911,-1206.1103113799838,-1206.1103113799838,-1206.1103113799838,0.0,0.0,0.0,65694.96532347471
190,2013-07-10,55562.34759069267,42063.05902161638,80971.43078353016,55562.34759069267,55562.34759069267,6577.82391630247,6577.82391630247,6577.82391630247,7703.8513588085,7703.8513588085,7703.8513588085,-1126.0274425060293,-1126.0274425060293,-1126.0274425060293,0.0,0.0,0.0,62140.17150699514
191,2013-07-11,55599.52731921455,39464.30350518926,78014.49245541172,55599.52731921455,55599.52731921455,3239.5981010734217,3239.5981010734217,3239.5981010734217,4272.4112974821155,4272.4112974821155,4272.4112974821155,-1032.8131964086947,-1032.8131964086947,-1032.8131964086947,0.0,0.0,0.0,58839.12542028797
192,2013-07-12,55636.70704773643,45552.147871742985,84875.97209887693,55636.70704773643,55636.70704773643,8521.543514044117,8521.543514044117,8521.543514044117,9451.77106908435,9451.77106908435,9451.77106908435,-930.2275550402337,-930.2275550402337,-930.2275550402337,0.0,0.0,0.0,64158.25056178055
193,2013-07-13,55673.88677625831,40293.202192747915,78872.19652030311,55673.88677625831,55673.88677625831,4119.896952462214,4119.896952462214,4119.896952462214,4941.86080905383,4941.86080905383,4941.86080905383,-821.9638565916166,-821.9638565916166,-821.9638565916166,0.0,0.0,0.0,59793.783728720526
194,2013-07-14,55711.066504780196,-21893.952708057855,17992.849731796632,55711.066504780196,55711.066504780196,-57490.538604226436,-57490.538604226436,-57490.538604226436,-56778.999949160796,-56778.999949160796,-56778.999949160796,-711.5386550656284,-711.5386550656284,-711.5386550656284,0.0,0.0,0.0,-1779.4720994462405
195,2013-07-15,55748.24623330208,53271.293801491745,94671.28959679871,55748.24623330208,55748.24623330208,18431.00524156105,18431.00524156105,18431.00524156105,19033.197641978175,19033.197641978175,19033.197641978175,-602.1924004171221,-602.1924004171221,-602.1924004171221,0.0,0.0,0.0,74179.25147486314
196,2013-07-16,55785.42596182396,46650.166973546184,85435.39923469476,55785.42596182396,55785.42596182396,10879.103948683722,10879.103948683722,10879.103948683722,11375.907772701174,11375.907772701174,11375.907772701174,-496.80382401745226,-496.80382401745226,-496.80382401745226,0.0,0.0,0.0,66664.52991050768
197,2013-07-17,55822.605690345845,42799.020259630095,83275.04071354687,55822.605690345845,55822.605690345845,7306.030948089186,7306.030948089186,7306.030948089186,7703.85135876092,7703.85135876092,7703.85135876092,-397.82041067173463,-397.82041067173463,-397.82041067173463,0.0,0.0,0.0,63128.63663843503
198,2013-07-18,55859.78541886772,39139.61292292077,79371.01932625142,55859.78541886772,55859.78541886772,3965.2045305636775,3965.2045305636775,3965.2045305636775,4272.41129753129,4272.41129753129,4272.41129753129,-307.20676696761274,-307.20676696761274,-307.20676696761274,0.0,0.0,0.0,59824.9899494314
199,2013-07-19,55896.96514738961,46976.45465089831,85497.9225591232,55896.96514738961,55896.96514738961,9225.358994106851,9225.358994106851,9225.358994106851,9451.771069175154,9451.771069175154,9451.771069175154,-226.41207506830426,-226.41207506830426,-226.41207506830426,0.0,0.0,0.0,65122.32414149646
200,2013-07-20,55934.144875911494,41128.04653137615,81904.18342860728,55934.144875911494,55934.144875911494,4785.50363770523,4785.50363770523,4785.50363770523,4941.860809208216,4941.860809208216,4941.860809208216,-156.3571715029856,-156.3571715029856,-156.3571715029856,0.0,0.0,0.0,60719.648513616725
201,2013-07-21,55971.32460443337,-21272.726246995026,18318.898908454463,55971.32460443337,55971.32460443337,-56876.44108187574,-56876.44108187574,-56876.44108187574,-56778.999949159566,-56778.999949159566,-56778.999949159566,-97.44113271617286,-97.44113271617286,-97.44113271617286,0.0,0.0,0.0,-905.1164774423669
202,2013-07-22,56008.50433295525,53295.48464267159,93714.98334621012,56008.50433295525,56008.50433295525,18983.6310376492,18983.6310376492,18983.6310376492,19033.197641957402,19033.197641957402,19033.197641957402,-49.56660430819991,-49.56660430819991,-49.56660430819991,0.0,0.0,0.0,74992.13537060445
203,2013-07-23,56045.684061477135,48865.72119058257,88096.47320528566,56045.684061477135,56045.684061477135,11363.725273406346,11363.725273406346,11363.725273406346,11375.907772718441,11375.907772718441,11375.907772718441,-12.182499312096594,-12.182499312096594,-12.182499312096594,0.0,0.0,0.0,67409.40933488349
204,2013-07-24,56082.86378999902,45001.52220534599,83361.1801150546,56082.86378999902,56082.86378999902,7719.509227034104,7719.509227034104,7719.509227034104,7703.8513588476,7703.8513588476,7703.8513588476,15.65786818650352,15.65786818650352,15.65786818650352,0.0,0.0,0.0,63802.373017033126
205,2013-07-25,56120.0435185209,40480.07666793776,80057.2039813655,56120.0435185209,56120.0435185209,4307.636934469943,4307.636934469943,4307.636934469943,4272.411297580464,4272.411297580464,4272.411297580464,35.22563688948016,35.22563688948016,35.22563688948016,0.0,0.0,0.0,60427.68045299084
206,2013-07-26,56157.223247042784,46348.575297804084,86832.95414946553,56157.223247042784,56157.223247042784,9499.806135667295,9499.806135667295,9499.806135667295,9451.771069280237,9451.771069280237,9451.771069280237,48.03506638705904,48.03506638705904,48.03506638705904,0.0,0.0,0.0,65657.02938271008
207,2013-07-27,56194.40297556466,42714.384003324165,80529.58343534233,56194.40297556466,56194.40297556466,4997.615962103651,4997.615962103651,4997.615962103651,4941.860809114664,4941.860809114664,4941.860809114664,55.75515298898745,55.75515298898745,55.75515298898745,0.0,0.0,0.0,61192.01893766831
208,2013-07-28,56231.58270408655,-20616.50806884525,19319.12056534607,56231.58270408655,56231.58270408655,-56718.88242239468,-56718.88242239468,-56718.88242239468,-56778.99994915675,-56778.99994915675,-56778.99994915675,60.11752676206443,60.11752676206443,60.11752676206443,0.0,0.0,0.0,-487.29971830813156
209,2013-07-29,56268.762432608426,54357.45996806675,94484.14005054801,56268.762432608426,56268.762432608426,19096.02169312787,19096.02169312787,19096.02169312787,19033.1976420296,19033.1976420296,19033.1976420296,62.824051098272,62.824051098272,62.824051098272,0.0,0.0,0.0,75364.7841257363
210,2013-07-30,56305.94216113031,49097.80396588172,86557.13204257948,56305.94216113031,56305.94216113031,11441.365292066697,11441.365292066697,11441.365292066697,11375.907772635397,11375.907772635397,11375.907772635397,65.45751943129981,65.45751943129981,65.45751943129981,0.0,0.0,0.0,67747.307453197
211,2013-07-31,56343.12188965219,45083.1277417938,83409.93887978341,56343.12188965219,56343.12188965219,7773.250062949423,7773.250062949423,7773.250062949423,7703.851358712623,7703.851358712623,7703.851358712623,69.39870423680111,69.39870423680111,69.39870423680111,0.0,0.0,0.0,64116.371952601614
212,2013-08-01,56368.802522472695,41756.983704644925,78948.15193941139,56368.802522472695,56368.802522472695,4348.164063583797,4348.164063583797,4348.164063583797,4272.411297441384,4272.411297441384,4272.411297441384,75.752766142412,75.752766142412,75.752766142412,0.0,0.0,0.0,60716.96658605649
213,2013-08-02,56394.483155293194,45602.90538497483,83971.74396370427,56394.483155293194,56394.483155293194,9537.0587535937,9537.0587535937,9537.0587535937,9451.771069129194,9451.771069129194,9451.771069129194,85.28768446450577,85.28768446450577,85.28768446450577,0.0,0.0,0.0,65931.5419088869
214,2013-08-03,56420.16378811369,42141.74911079737,80495.86475749972,56420.16378811369,56420.16378811369,5040.247745617406,5040.247745617406,5040.247745617406,4941.860809097398,4941.860809097398,4941.860809097398,98.38693652000784,98.38693652000784,98.38693652000784,0.0,0.0,0.0,61460.411533731094
215,2013-08-04,56445.84442093419,-20443.157737869282,18982.26696877954,56445.84442093419,56445.84442093419,-56663.98180318397,-56663.98180318397,-56663.98180318397,-56778.99994915395,-56778.99994915395,-56778.99994915395,115.01814596997917,115.01814596997917,115.01814596997917,0.0,0.0,0.0,-218.13738224977715
216,2013-08-05,56471.52505375469,54877.63976884214,94986.06017008203,56471.52505375469,56471.52505375469,19167.916499045332,19167.916499045332,19167.916499045332,19033.197641855415,19033.197641855415,19033.197641855415,134.71885718991913,134.71885718991913,134.71885718991913,0.0,0.0,0.0,75639.44155280002
217,2013-08-06,56497.205686575195,49579.56624451702,87804.03753694087,56497.205686575195,56497.205686575195,11532.507764402946,11532.507764402946,11532.507764402946,11375.907772768303,11375.907772768303,11375.907772768303,156.59999163464235,156.59999163464235,156.59999163464235,0.0,0.0,0.0,68029.71345097815
218,2013-08-07,56522.88631939569,45139.35886561841,84911.72633923631,56522.88631939569,56522.88631939569,7883.2182820075195,7883.2182820075195,7883.2182820075195,7703.851358799301,7703.851358799301,7703.851358799301,179.36692320821828,179.36692320821828,179.36692320821828,0.0,0.0,0.0,64406.10460140321
219,2013-08-08,56548.5669522162,43031.388269464536,80739.44011589974,56548.5669522162,56548.5669522162,4473.768790676186,4473.768790676186,4473.768790676186,4272.411297632174,4272.411297632174,4272.411297632174,201.35749304401267,201.35749304401267,201.35749304401267,0.0,0.0,0.0,61022.335742892385
220,2013-08-09,56574.2475850367,46298.97560000968,86670.17730838175,56574.2475850367,56574.2475850367,9672.366759231158,9672.366759231158,9672.366759231158,9451.77106922,9451.77106922,9451.77106922,220.5956900111578,220.5956900111578,220.5956900111578,0.0,0.0,0.0,66246.61434426786
221,2013-08-10,56599.928217857196,42774.5952790851,79928.03517265894,56599.928217857196,56599.928217857196,5176.719980299229,5176.719980299229,5176.719980299229,4941.860809003846,4941.860809003846,4941.860809003846,234.8591712953837,234.8591712953837,234.8591712953837,0.0,0.0,0.0,61776.64819815643
222,2013-08-11,56625.6088506777,-18235.11530804616,19764.107884592515,56625.6088506777,56625.6088506777,-56537.241643565874,-56537.241643565874,-56537.241643565874,-56778.999949169236,-56778.999949169236,-56778.999949169236,241.75830560336087,241.75830560336087,241.75830560336087,0.0,0.0,0.0,88.36720711182716
223,2013-08-12,56651.2894834982,55850.949662969724,95232.60641845195,56651.2894834982,56651.2894834982,19272.021648108202,19272.021648108202,19272.021648108202,19033.19764192761,19033.19764192761,19033.19764192761,238.82400618059037,238.82400618059037,238.82400618059037,0.0,0.0,0.0,75923.3111316064
224,2013-08-13,56676.9701163187,49320.20841591355,88513.38411070945,56676.9701163187,56676.9701163187,11599.509068462798,11599.509068462798,11599.509068462798,11375.907772685263,11375.907772685263,11375.907772685263,223.60129577753344,223.60129577753344,223.60129577753344,0.0,0.0,0.0,68276.47918478149
225,2013-08-14,56702.6507491392,45546.618038350905,85223.06486110449,56702.6507491392,56702.6507491392,7897.596680496149,7897.596680496149,7897.596680496149,7703.85135875172,7703.85135875172,7703.85135875172,193.745321744429,193.745321744429,193.745321744429,0.0,0.0,0.0,64600.24742963535
226,2013-08-15,56728.3313819597,40882.771460209595,80800.51001939808,56728.3313819597,56728.3313819597,4419.527721940956,4419.527721940956,4419.527721940956,4272.41129753973,4272.41129753973,4272.41129753973,147.11642440122512,147.11642440122512,147.11642440122512,0.0,0.0,0.0,61147.85910390066
227,2013-08-16,56754.0120147802,46172.07674853933,85599.02408297962,56754.0120147802,56754.0120147802,9533.641929012982,9533.641929012982,9533.641929012982,9451.771069197019,9451.771069197019,9451.771069197019,81.8708598159619,81.8708598159619,81.8708598159619,0.0,0.0,0.0,66287.65394379318
228,2013-08-17,56779.6926476007,41265.11175891405,81077.02871545193,56779.6926476007,56779.6926476007,4938.404698999196,4938.404698999196,4938.404698999196,4941.8608091582355,4941.8608091582355,4941.8608091582355,-3.4561101590405534,-3.4561101590405534,-3.4561101590405534,0.0,0.0,0.0,61718.0973465999
229,2013-08-18,56805.3732804212,-20571.44183792362,18810.63442982973,56805.3732804212,56805.3732804212,-56888.87777463243,-56888.87777463243,-56888.87777463243,-56778.99994914989,-56778.99994914989,-56778.99994914989,-109.87782548252996,-109.87782548252996,-109.87782548252996,0.0,0.0,0.0,-83.50449421122903
230,2013-08-19,56831.0539132417,54784.61262824494,94837.72977073093,56831.0539132417,56831.0539132417,18795.300370135617,18795.300370135617,18795.300370135617,19033.197641906845,19033.197641906845,19033.197641906845,-237.89727177122697,-237.89727177122697,-237.89727177122697,0.0,0.0,0.0,75626.35428337732
231,2013-08-20,56856.73454606221,49949.20051738702,87699.70005243737,56856.73454606221,56856.73454606221,10988.44389379263,10988.44389379263,10988.44389379263,11375.907772602224,11375.907772602224,11375.907772602224,-387.46387880959435,-387.46387880959435,-387.46387880959435,0.0,0.0,0.0,67845.17843985483
232,2013-08-21,56882.41517888271,43907.96537210378,83645.86999561208,56882.41517888271,56882.41517888271,7145.903467732808,7145.903467732808,7145.903467732808,7703.851358704141,7703.851358704141,7703.851358704141,-557.9478909713318,-557.9478909713318,-557.9478909713318,0.0,0.0,0.0,64028.31864661552
233,2013-08-22,56908.095811703206,40377.21511542538,79052.18503769519,56908.095811703206,56908.095811703206,3524.27773695052,3524.27773695052,3524.27773695052,4272.411297495631,4272.411297495631,4272.411297495631,-748.1335605451102,-748.1335605451102,-748.1335605451102,0.0,0.0,0.0,60432.373548653726
234,2013-08-23,56933.776444523704,47211.672115230795,84076.47518121333,56933.776444523704,56933.776444523704,8495.539267800319,8495.539267800319,8495.539267800319,9451.771069166898,9451.771069166898,9451.771069166898,-956.2318013665778,-956.2318013665778,-956.2318013665778,0.0,0.0,0.0,65429.31571232402
235,2013-08-24,56959.45707734421,41895.4814156537,82027.50006193586,56959.45707734421,56959.45707734421,3761.948510116664,3761.948510116664,3761.948510116664,4941.860809064684,4941.860809064684,4941.860809064684,-1179.9122989480195,-1179.9122989480195,-1179.9122989480195,0.0,0.0,0.0,60721.405587460875
236,2013-08-25,56985.13771016471,-19789.278495169223,17210.12367998587,56985.13771016471,56985.13771016471,-58195.35437399225,-58195.35437399225,-58195.35437399225,-56778.99994916362,-56778.99994916362,-56778.99994916362,-1416.3544248286303,-1416.3544248286303,-1416.3544248286303,0.0,0.0,0.0,-1210.2166638275448
237,2013-08-26,57010.81834298521,55134.435330896304,93843.09758898061,57010.81834298521,57010.81834298521,17370.881973706248,17370.881973706248,17370.881973706248,19033.19764197904,19033.19764197904,19033.19764197904,-1662.3156682727933,-1662.3156682727933,-1662.3156682727933,0.0,0.0,0.0,74381.70031669145
238,2013-08-27,57036.498975805705,46731.84190329741,84826.11030507716,57036.498975805705,57036.498975805705,9461.692074547771,9461.692074547771,9461.692074547771,11375.90777273513,11375.90777273513,11375.90777273513,-1914.2156981873588,-1914.2156981873588,-1914.2156981873588,0.0,0.0,0.0,66498.19105035347
239,2013-08-28,57062.17960862621,43504.86402916257,82656.89070893938,57062.17960862621,57062.17960862621,5535.617736657209,5535.617736657209,5535.617736657209,7703.851358703422,7703.851358703422,7703.851358703422,-2168.233622046213,-2168.233622046213,-2168.233622046213,0.0,0.0,0.0,62597.79734528342
240,2013-08-29,57087.86024144671,39941.11530840218,78699.2216748431,57087.86024144671,57087.86024144671,1851.9957626878759,1851.9957626878759,1851.9957626878759,4272.411297403188,4272.411297403188,4272.411297403188,-2420.415534715312,-2420.415534715312,-2420.415534715312,0.0,0.0,0.0,58939.856004134585
241,2013-08-30,57113.540874267215,44666.511539811145,83774.727649797,57113.540874267215,57113.540874267215,6784.982004666772,6784.982004666772,6784.982004666772,9451.77106913678,9451.77106913678,9451.77106913678,-2666.7890644700083,-2666.7890644700083,-2666.7890644700083,0.0,0.0,0.0,63898.52287893399
242,2013-08-31,57126.1945753502,38600.89277518858,77195.26112845898,57126.1945753502,57126.1945753502,2038.379469534736,2038.379469534736,2038.379469534736,4941.8608089711315,4941.8608089711315,4941.8608089711315,-2903.481339436395,-2903.481339436395,-2903.481339436395,0.0,0.0,0.0,59164.57404488494
243,2013-09-01,57138.84827643319,-22609.304141307988,17015.179477402235,57138.84827643319,57138.84827643319,-59905.83657448043,-59905.83657448043,-59905.83657448043,-56778.99994914427,-56778.99994914427,-56778.99994914427,-3126.836625336163,-3126.836625336163,-3126.836625336163,0.0,0.0,0.0,-2766.9882980472394
244,2013-09-02,57151.50197751618,53680.900727608474,94324.72915541596,57151.50197751618,57151.50197751618,15699.667810227395,15699.667810227395,15699.667810227395,19033.197641904804,19033.197641904804,19033.197641904804,-3333.529831677413,-3333.529831677413,-3333.529831677413,0.0,0.0,0.0,72851.16978774357
245,2013-09-03,57164.15567859916,46535.87345916269,83455.00482807701,57164.15567859916,57164.15567859916,7855.235621309007,7855.235621309007,7855.235621309007,11375.907772652094,11375.907772652094,11375.907772652094,-3520.6721513430834,-3520.6721513430834,-3520.6721513430834,0.0,0.0,0.0,65019.39129990817
